,title,link
2877,Business Studies Teacher at Mpesa Foundation Academy,https://www.myjobmag.co.ke/job/89955/business-studies-teacher-mpesa-foundation-academy
2878,Master Data Analyst (Oracle) at Nairobi Women’s Hospital,https://www.myjobmag.co.ke/job/89926/master-data-analyst-oracle-nairobi-women-s-hospital
2879,Master Data Analyst (ERP-SRIT) at Nairobi Women’s Hospital,https://www.myjobmag.co.ke/job/89925/master-data-analyst-erp-srit-nairobi-women-s-hospital
2880,Business Development Manager-ALN at Anjarwalla & Khanna,https://www.myjobmag.co.ke/job/89902/business-development-manager-aln-anjarwalla-khanna
2881,Business Development Leader â€“ Fintech Clients at Visa,https://www.myjobmag.co.ke/job/89869/business-development-leader-fintech-clients-visa
2882,Associate Business Manager/Business Manager - Direct Sales at Tally Solutions,https://www.myjobmag.co.ke/job/89824/associate-business-manager-business-manager-direct-sales-tally-solutions
2883,Medical Claim Analyst at Bliss Healthcare,https://www.myjobmag.co.ke/job/89798/medical-claim-analyst-bliss-healthcare
2884,Business Development Executive at Institute of Certified Public Accountants of Kenya (ICPAK),https://www.myjobmag.co.ke/job/89788/business-development-executive-institute-of-certified-public-accountants-of-kenya-icpak
2885,Business Development & Partnerships Manager at Crown Agents Ltd,https://www.myjobmag.co.ke/job/89780/business-development-amp-partnerships-manager-crown-agents-ltd
2886,"Regional, Resilience Analyst at Intergovernmental Authority on Development",https://www.myjobmag.co.ke/job/89765/regional-resilience-analyst-intergovernmental-authority-on-development
2887,Business Development Officer at Heifer International,https://www.myjobmag.co.ke/job/89737/business-development-officer-heifer-international
2888,Pensions Business Development Manager at Dry Associates Limited Investment,https://www.myjobmag.co.ke/job/89689/pensions-business-development-manager-dry-associates-limited-investment
2889,Senior Analyst.Operations Systems Delivery at Kenya Airways,https://www.myjobmag.co.ke/job/89687/senior-analyst-operations-systems-delivery-kenya-airways
2890,Senior Analyst.Customer Systems Delivery at Kenya Airways,https://www.myjobmag.co.ke/job/89686/senior-analyst-customer-systems-delivery-kenya-airways
2891,Security Systems Business Development Executive at R4Kenya,https://www.myjobmag.co.ke/job/89679/security-systems-business-development-executive-r4kenya
2892,Business Development Manager - East Africa at PayJoy,https://www.myjobmag.co.ke/job/89594/business-development-manager-east-africa-payjoy
2893,Senior Analyst at Leap29,https://www.myjobmag.co.ke/job/89590/senior-analyst-leap29
2894,Head Of Business Development at Orkidstudio,https://www.myjobmag.co.ke/job/89588/head-of-business-development-orkidstudio
2895,Business Development & Marketing Manager at East African Gasoil Ltd (EAGOL),https://www.myjobmag.co.ke/job/89572/business-development-amp-marketing-manager-east-african-gasoil-ltd-eagol
2896,"New Business Sales (Nairobi, Kenya) at Bluekey Seidor",https://www.myjobmag.co.ke/job/89558/new-business-sales-nairobi-kenya-bluekey-seidor
2897,Business Operations Associate at Koko Networks,https://www.myjobmag.co.ke/job/89555/business-operations-associate-koko-networks
2898,"Senior Advisor for Bilateral Partnerships, New Business Unit, East Africa at IREX",https://www.myjobmag.co.ke/job/89509/senior-advisor-for-bilateral-partnerships-new-business-unit-east-africa-irex
2899,Business Development Intern at Lipa Later,https://www.myjobmag.co.ke/job/89502/business-development-intern-lipa-later
2900,Business Development Executive at Alternate Doors,https://www.myjobmag.co.ke/job/89489/business-development-executive-alternate-doors
2901,Volume Analyst at The Coca-Cola Company,https://www.myjobmag.co.ke/job/89483/volume-analyst-the-coca-cola-company
2902,Data Research Analyst at Code for Africa (CfA),https://www.myjobmag.co.ke/job/89477/data-research-analyst-code-for-africa-cfa
2903,Research & Business Development Manager at Africa Management Solutions Limited (AMSOL),https://www.myjobmag.co.ke/job/89471/research-amp-business-development-manager-africa-management-solutions-limited-amsol
2904,Business Support Assistant at World Food Programme (WFP),https://www.myjobmag.co.ke/job/89470/business-support-assistant-world-food-programme-wfp
2905,Sponsorships & Business Development Executive Assistant at Sunflower Events,https://www.myjobmag.co.ke/job/89458/sponsorships-amp-business-development-executive-assistant-sunflower-events
2906,"Analyst, Transactions at Centum",https://www.myjobmag.co.ke/job/89426/analyst-transactions-centum
2907,Analyst.Revenue Inventory at Kenya Airways,https://www.myjobmag.co.ke/job/89421/analyst-revenue-inventory-kenya-airways
2908,"Analyst, Transactions at Centum",https://www.myjobmag.co.ke/job/89388/analyst-transactions-centum
2909,Business Development Manager at Sagaci Research,https://www.myjobmag.co.ke/job/89361/business-development-manager-sagaci-research
2910,Business Transformation Officer P4 Nairobi at World Food Programme (WFP),https://www.myjobmag.co.ke/job/89315/business-transformation-officer-p4-nairobi-world-food-programme-wfp
2911,Data Analyst at Sun King (Formerly Greenlight Planet),https://www.myjobmag.co.ke/job/89314/data-analyst-sun-king-formerly-greenlight-planet
2912,Manager â€“ Business Restructuring Services at PricewaterhouseCoopers (PWC),https://www.myjobmag.co.ke/job/89251/manager-business-restructuring-services-pricewaterhousecoopers-pwc
2913,"Monitoring, Verifications and Reporting Officer III at International Business & Technical Consultants, Inc. (IBTCI)",https://www.myjobmag.co.ke/job/89250/monitoring-verifications-and-reporting-officer-iii-international-business-technical-consultants-inc-ibtci
2914,Business Analyst at Diageo,https://www.myjobmag.co.ke/job/89173/business-analyst-diageo
2915,Data Analyst at NIBS College,https://www.myjobmag.co.ke/job/89165/data-analyst-nibs-college
2916,Research Analyst at Laterite,https://www.myjobmag.co.ke/job/89152/research-analyst-laterite
2917,Consultant Business Development Services (BDS) Officer at African Management Services Company (AMSCO),https://www.myjobmag.co.ke/job/89124/consultant-business-development-services-bds-officer-african-management-services-company-amsco
2918,Business Journalist (Intern) at East African Business Times Limited (EABT),https://www.myjobmag.co.ke/job/89114/business-journalist-intern-east-african-business-times-limited-eabt
2919,Business Developer at Rama Homes Limited,https://www.myjobmag.co.ke/job/89106/business-developer-rama-homes-limited
2920,Experiential Business Executive at Nation Media Group,https://www.myjobmag.co.ke/job/89099/experiential-business-executive-nation-media-group
2921,Area Business Development Manager (Multiple Locations) at Diageo,https://www.myjobmag.co.ke/job/89086/area-business-development-manager-multiple-locations-diageo
2922,Automotive Business Intelligence Associate - Nairobi at R4Kenya,https://www.myjobmag.co.ke/job/89082/automotive-business-intelligence-associate-nairobi-r4kenya
2923,Senior General Business Sales Executive Job at SAP,https://www.myjobmag.co.ke/job/89059/senior-general-business-sales-executive-job-sap
2924,Business Manager at Optiven Limited,https://www.myjobmag.co.ke/job/89051/business-manager-optiven-limited
2925,"Business Development Coordinator, Nairobi at Action Africa Help",https://www.myjobmag.co.ke/job/89036/business-development-coordinator-nairobi-action-africa-help
2926,Business Training and Apprenticeship Officer at International Rescue Committee,https://www.myjobmag.co.ke/job/89027/business-training-and-apprenticeship-officer-international-rescue-committee
2927,IT Service Desk Analyst/Field Engineer at G4S,https://www.myjobmag.co.ke/job/89020/it-service-desk-analyst-field-engineer-g4s
2928,Data Analyst Lead at Triggerise,https://www.myjobmag.co.ke/job/88997/data-analyst-lead-triggerise
2929,Investment Analyst at Kenya Climate Ventures (KCV),https://www.myjobmag.co.ke/job/88983/investment-analyst-kenya-climate-ventures-kcv
2930,Senior Business Analysts at Kenya Climate Innovation Center (KCIC),https://www.myjobmag.co.ke/job/88982/senior-business-analysts-kenya-climate-innovation-center-kcic
2931,Business Operations Associate at One Acre Fund,https://www.myjobmag.co.ke/job/88974/business-operations-associate-one-acre-fund
2932,Area Business Development Manager at Guinness,https://www.myjobmag.co.ke/job/88964/area-business-development-manager-guinness
2933,Business Administration Graduate Trainee at Total Kenya Limited,https://www.myjobmag.co.ke/job/88915/business-administration-graduate-trainee-total-kenya-limited
2934,Fraud Analyst at Cigna,https://www.myjobmag.co.ke/job/88878/fraud-analyst-cigna
2935,Event Assistant at East Africa Business Consultants (EABC),https://www.myjobmag.co.ke/job/88842/event-assistant-east-africa-business-consultants-eabc
2936,Assistant Manager (Business Development) at Kenya Tourism Board,https://www.myjobmag.co.ke/job/88835/assistant-manager-business-development-kenya-tourism-board
2937,Regional Business Development Manager at Oxfam,https://www.myjobmag.co.ke/job/88818/regional-business-development-manager-oxfam
2938,Customer Business Manager at Honeywell,https://www.myjobmag.co.ke/job/88798/customer-business-manager-honeywell
2939,Human Resource Business Partner at Kilimall,https://www.myjobmag.co.ke/job/88790/human-resource-business-partner-kilimall
2940,Quality Analyst Officer at I&M Bank,https://www.myjobmag.co.ke/job/88780/quality-analyst-officer-i-amp-m-bank
2941,Sales & Business Development Officer â€“ Non Motor at Directline Assurance Company Limited,https://www.myjobmag.co.ke/job/88771/sales-amp-business-development-officer-non-motor-directline-assurance-company-limited
2942,Business Development & Marketing Manager at Virtual HR,https://www.myjobmag.co.ke/job/88770/business-development-amp-marketing-manager-virtual-hr
2943,Data Analyst at International Rescue Committee,https://www.myjobmag.co.ke/job/88763/data-analyst-international-rescue-committee
2944,Automotive Pricing Analyst at R4Kenya,https://www.myjobmag.co.ke/job/88757/automotive-pricing-analyst-r4kenya
2945,Business Project Officer Revenue Streams at Kenyatta International Convention Centre,https://www.myjobmag.co.ke/job/88754/business-project-officer-revenue-streams-kenyatta-international-convention-centre
2946,Assistant to Director of Business Development at iProcure Ltd,https://www.myjobmag.co.ke/job/88732/assistant-to-director-of-business-development-iprocure-ltd
2947,Regional Business Associate at Internews Network,https://www.myjobmag.co.ke/job/88713/regional-business-associate-internews-network
2948,Analyst to the CEO at Maisha Meds,https://www.myjobmag.co.ke/job/88708/analyst-to-the-ceo-maisha-meds
2949,Business Analyst at Safaricom Kenya,https://www.myjobmag.co.ke/job/88707/business-analyst-safaricom-kenya
2950,Head Of Insurance Sales And Business Development at KCB Bank Kenya,https://www.myjobmag.co.ke/job/88687/head-of-insurance-sales-and-business-development-kcb-bank-kenya
2951,Business Development Manager Solar at Mr Export To Africa,https://www.myjobmag.co.ke/job/88679/business-development-manager-solar-mr-export-to-africa
2952,Analyst at Genesis Analytics,https://www.myjobmag.co.ke/job/88632/analyst-genesis-analytics
2953,Data Analyst at Kenyatta National Hospital,https://www.myjobmag.co.ke/job/88610/data-analyst-kenyatta-national-hospital
2954,Senior Cyber Defense Centre Analyst at Techsavanna Technology Limited,https://www.myjobmag.co.ke/job/88588/senior-cyber-defense-centre-analyst-techsavanna-technology-limited
2955,"Analyst, Sales Support, East Africa at MasterCard",https://www.myjobmag.co.ke/job/88548/analyst-sales-support-east-africa-mastercard
2956,Principal Business Projects Officer (Strategic Partnerships) at Kenyatta International Convention Centre,https://www.myjobmag.co.ke/job/88534/principal-business-projects-officer-strategic-partnerships-kenyatta-international-convention-centre
2957,Business Operations Assistant at Twiga Foods,https://www.myjobmag.co.ke/job/88515/business-operations-assistant-twiga-foods
2958,Fiscal Analyst at Office of the Controller of Budget (OCOB),https://www.myjobmag.co.ke/job/88490/fiscal-analyst-office-of-the-controller-of-budget-ocob
2959,Zonal Business Manager at Airtel,https://www.myjobmag.co.ke/job/88484/zonal-business-manager-airtel
2960,Business Architect at KCB Bank Kenya,https://www.myjobmag.co.ke/job/88469/business-architect-kcb-bank-kenya
